,Close,RSI,BBBuy,BBSell,MACDLine,MACDSignal,SMA5,SMA15,SMA30,SMA40,SMA100,Decision
2180,62.948002,64.21184906,57.19314808,64.6398954,-0.864275759,-1.019598606,59.8924004,61.0734668,61.67800007,62.7406999,63.86187993,No
2181,63.976002,68.61281696,57.14825086,64.19579219,-0.548105408,-0.925299967,61.0384012,61.1089336,61.5143334,62.6761,63.91203996,No
2182,58.958,40.35300275,56.93174842,63.47849659,-0.694443835,-0.87912874,61.041601,60.93933367,61.1726001,62.59945005,63.93795995,No
2183,57.071999,34.18002987,56.62915317,62.60800937,-0.951632781,-0.893629549,60.5052004,60.66680027,60.75960013,62.52445005,63.98477995,No
2184,55.307999,29.29067709,56.23121815,62.67971827,-1.283007223,-0.971505084,59.6524004,60.18280013,60.58813343,62.31870008,64.03673994,No
2185,55.248001,29.12535339,55.84563395,62.73494967,-1.532796074,-1.083763282,58.1124002,59.70853353,60.43693347,62.02510018,64.06361994,No
2186,55.318001,29.6657105,55.48799553,62.78536481,-1.705447783,-1.208100182,56.3808,59.287467,60.3636001,61.7313002,64.10303996,No
2187,56.827999,40.98846298,55.23388094,62.79187256,-1.700825232,-1.306645192,55.9547998,59.02573347,60.3144668,61.45935015,64.16685996,No
2188,58.183998,49.50500057,55.05107797,62.77562231,-1.569650091,-1.359246172,56.1771996,58.7996,60.2736667,61.18910003,64.23113993,No
2189,56.672001,41.67988132,54.79077146,62.76591102,-1.56960494,-1.401317925,56.45,58.50253353,60.1868667,60.86959998,64.27867995,No
2190,57.792,48.68903486,54.58744905,62.74235303,-1.46233768,-1.413521876,56.9587998,58.32120013,60.1302,60.64240005,64.30341994,No
2191,57.992001,49.94240255,54.40464629,62.62627354,-1.345677067,-1.399952914,57.4935998,58.304267,60.00479997,60.37005003,64.33977996,No
2192,55.085999,35.31807586,54.10190838,62.54538144,-1.470758773,-1.414114086,57.1451998,58.0472002,59.79419997,60.01695003,64.36281994,No
2193,53.897999,30.98999577,53.76635421,62.40992277,-1.646765709,-1.460644411,56.288,57.6568,59.5093999,59.62785005,64.38179993,No
2194,53.493999,29.55313867,53.42216695,62.24199718,-1.798124239,-1.528140376,55.6523996,57.2516,59.2065999,59.45390003,64.39483993,No
2195,54.720001,39.48659242,53.14155586,61.8763575,-1.798417809,-1.582195863,55.0379998,56.7030666,58.8882667,59.32730005,64.35375995,No
2196,54.804001,40.16105437,52.85896152,61.55153087,-1.77145217,-1.620047124,54.4003998,56.09159987,58.60026673,59.25945003,64.32479995,No
2197,52.905998,31.04086171,52.4849426,61.38424041,-1.881545402,-1.67234678,53.9643996,55.68813307,58.31373337,59.12455003,64.22413993,No
2198,52.084,27.84579992,52.09655591,61.22991073,-2.01193116,-1.740263656,53.6015998,55.3555998,58.01120003,58.94145,64.08317993,No
2199,53.554001,40.60174976,51.79882077,60.91071638,-1.973892217,-1.786989368,53.6136002,55.2386666,57.71073337,58.7984,63.94901993,No
2200,54.966,50.42353232,51.59105636,60.58014108,-1.808957031,-1.791382901,53.6628,55.21986653,57.46420003,58.68524998,63.8388799,No
2201,55.723999,55.07592962,51.40695883,60.29897324,-1.598652255,-1.752836772,53.8467996,55.24693307,57.26720003,58.5344999,63.72147992,No
2202,55.972,56.62948723,51.26976629,60.07712631,-1.395881741,-1.681445766,54.46,55.18986647,57.10779997,58.39869993,63.59263989,No
2203,57.835999,66.72102298,51.24472373,59.83857355,-1.072413393,-1.559639291,55.6103998,55.16666653,56.98313327,58.28354988,63.4781799,No
2204,57.175999,60.87025498,51.2184371,59.60181121,-0.859412113,-1.419593855,56.3347994,55.2002664,56.85139997,58.14849988,63.3671399,No
2205,58.362,66.94673951,51.2633171,59.46096861,-0.588127131,-1.253300511,57.0139994,55.2382664,56.77973327,58.00079995,63.26863992,No
2206,53.556,38.60470142,51.11262814,59.35091419,-0.75226423,-1.153093255,56.5803996,54.942533,56.6234,57.75359995,63.10787988,No
2207,54.992001,46.50007344,51.09441904,59.19941056,-0.757736074,-1.074021818,56.3843998,54.93626647,56.49173333,57.59085,62.9549999,No
2208,54.639999,44.85060883,51.09829292,58.97871042,-0.781467893,-1.015511033,55.7451998,54.98573313,56.32126657,57.42784998,62.80037992,No
2209,54.462002,43.93126614,51.11948577,58.75784361,-0.805354773,-0.973479781,55.2024004,55.05026667,56.15093333,57.2252,62.68243997,No
2210,55.212002,49.06379112,51.30949824,58.17755077,-0.755062673,-0.92979636,54.5724008,55.08306673,55.89306667,57.04645005,62.55709997,No
2211,53.683998,40.29613127,51.35343446,57.30671389,-0.828947385,-0.909626565,54.5980004,55.00839987,55.54999987,56.84770003,62.40593992,No
2212,53.540001,39.5196843,51.26610385,57.04300344,-0.888874514,-0.905476155,54.3076004,55.05066673,55.3693999,56.66735,62.24445989,No
2213,53.276001,37.95538753,51.11237116,56.92643051,-0.946756173,-0.913732158,54.0348008,55.13013347,55.24286663,56.45985003,62.0685999,No
2214,54.672001,50.13266321,51.01054507,56.90827851,-0.869953984,-0.904976523,54.0768006,55.2046668,55.2216667,56.2984501,61.90837991,No
2215,54.245998,46.85844258,50.8517095,56.88392332,-0.833850468,-0.890751312,53.8835998,55.15666667,55.1882666,56.14180003,61.75585988,No
2216,54.652,50.45625333,50.72046526,56.86423731,-0.763674044,-0.865335859,54.0772002,55.08520007,55.16606657,56.05195008,61.62599988,No
2217,52.549999,35.81159517,50.51624397,56.75537557,-0.867670669,-0.865802821,53.8791998,54.85706667,55.02346657,55.89215003,61.49983987,No
2218,52.779999,38.10490219,50.33566005,56.51721111,-0.920913943,-0.876825045,53.7799994,54.52,54.84333327,55.71779995,61.33563989,No
2219,51.731998,32.02289581,50.09029887,56.40666089,-1.035735233,-0.908607083,53.1919988,54.1570666,54.6786665,55.52179993,61.1651199,No
2220,49.526001,23.00540194,49.79614521,56.26645011,-1.28986865,-0.984859396,52.2479994,53.568,54.4031332,55.1862499,60.96463994,No
2221,47.028,16.76760987,49.35721961,56.21071457,-1.673547406,-1.122596998,50.7231994,53.1328,54.0376665,54.76254985,60.75257993,No
2222,48.293999,28.2677485,48.95841432,56.20582383,-1.854087282,-1.268895055,49.8719994,52.68626653,53.8112665,54.49594983,60.53455991,No
2223,47.737999,26.39885715,48.54281016,56.23670838,-2.018759978,-1.41886804,48.8635994,52.2261332,53.60593317,54.26259983,60.29495992,No
2224,46.801998,23.36492702,48.09732917,56.28354218,-2.199437983,-1.574982028,47.8775994,51.71546627,53.38286647,54.0499498,60.04357988,No
2225,48.82,40.55039894,47.85679479,56.18780531,-2.154949788,-1.69097558,47.7363992,51.2893328,53.18619977,53.88924978,59.80565988,No
2226,51.006001,53.67826786,47.74112823,56.0703817,-1.921154686,-1.737011401,48.5319994,51.11079967,53.05959977,53.78144978,59.59977987,No
2227,51.068001,54.0142811,47.66404328,56.03024403,-1.711142515,-1.731837624,49.0867998,50.94599967,52.9983332,53.63744983,59.38015989,No
2228,49.411999,44.05584592,47.57942428,56.00529783,-1.659205589,-1.717311217,49.4215998,50.68839953,52.9092665,53.41814985,59.14075991,No
2229,48.967999,41.6536707,47.51871771,55.92909137,-1.635024743,-1.700853922,49.8548,50.30813273,52.75639977,53.2255498,58.8972399,No
2230,48.396,38.4986264,47.34966329,55.77607791,-1.643076425,-1.689298423,49.77,49.91813287,52.53739977,52.9906498,58.62761988,No
2231,47.903999,35.77906612,47.25994508,55.56279791,-1.669908148,-1.685420368,49.1495996,49.46826613,52.2767331,52.73844975,58.37523989,No
2232,45.402,25.21244125,47.06702987,55.358685,-1.871489525,-1.722634199,48.0163994,48.99173287,51.92439977,52.49634978,58.13241991,No
2233,46.462002,34.73883358,46.99079557,54.93352064,-1.923537572,-1.762814874,47.4264,48.57053307,51.54526653,52.31044985,57.92297995,No
2234,46.389999,34.39166295,46.64279265,54.5293923,-1.94813913,-1.799879725,46.9108,48.2143998,51.1857332,52.13284985,57.72093992,No
2235,45.666,30.78280266,46.26113717,53.97188094,-2.002967745,-1.840497329,46.3648,47.9570664,50.7625332,51.90649983,57.54683992,No
2236,42.206001,19.42057026,45.66072707,53.89662589,-2.299110109,-1.932219885,45.2252004,47.6355998,50.3841999,51.59154983,57.32935994,No
2237,41.071999,17.01861768,45.00685358,53.70235294,-2.595391494,-2.064854207,44.3592002,47.15413313,49.92019983,51.29569985,57.14929994,No
2238,41.015999,16.89820726,44.38719787,53.46590666,-2.802410909,-2.212365547,43.2699996,46.7059998,49.4660665,51.01899983,56.90727991,No
2239,38.546001,12.38800108,43.61593758,53.2783668,-3.129706178,-2.395833673,41.7012,46.1556,48.93553313,50.64379983,56.6604799,No
2240,39.098,18.08820859,42.93027085,52.92437571,-3.30643382,-2.577953703,40.3876,45.50746667,48.39839973,50.24709983,56.38371988,No
2241,38.125999,15.95558149,42.23709478,52.654909,-3.484754032,-2.759313769,39.5715996,44.64879987,47.87979977,49.80714983,56.09937989,No
2242,37.740002,15.12916616,41.54945616,52.34147399,-3.615543086,-2.930559632,38.9052002,43.7602666,47.35313313,49.35134988,55.85653993,No
2243,37.972,18.10355591,40.93259876,51.97987479,-3.65830341,-3.076108388,38.2964004,42.9976,46.84299977,48.8547499,55.63553994,No
2244,37.644001,17.11424625,40.33023251,51.45641567,-3.676280183,-3.196142747,38.1160004,42.2426668,46.27539977,48.36644995,55.37659997,No
2245,37.032001,15.29480513,39.76016036,50.92117957,-3.697290131,-3.296372224,37.7028006,41.48506687,45.70159987,47.83319998,55.07700001,No
2246,35.793999,12.22706164,39.12142842,50.31232906,-3.770374551,-3.391172689,37.2364006,40.67773353,45.07299983,47.38914995,54.76424,No
2247,38.720001,43.48400637,38.66063144,49.78112804,-3.551253928,-3.423188937,37.4324004,40.23226693,44.6119999,46.98234995,54.47438,Yes
2248,39.318001,47.90720932,38.25006415,49.18610096,-3.291404391,-3.396832028,37.7016006,39.7560002,44.16326663,46.5993,54.17761998,Yes
2249,41.189999,59.48721109,37.98277167,48.65857038,-2.900976517,-3.297660926,38.4108002,39.40933353,43.81186667,46.26749993,53.89499994,Yes
2250,40.900002,57.18956716,37.71581881,48.27850161,-2.585159834,-3.155160707,39.1844004,39.09160033,43.52433337,45.90969993,53.63519999,Yes
2251,42.576,66.03497459,37.5242923,48.08771452,-2.174566754,-2.959041917,40.5408006,39.11626693,43.37593337,45.63199998,53.37209997,Yes
2252,43.419998,69.7116746,37.36221729,47.8360531,-1.760768156,-2.719387165,41.4808,39.2728002,43.21346667,45.3789999,53.11419996,Yes
2253,41.852001,56.46378156,37.16881135,47.56800485,-1.541583623,-2.483826456,41.9876,39.32853367,43.01726673,45.0933999,52.83809999,Yes
2254,42.782001,61.52344871,37.01838002,47.3794467,-1.27810191,-2.242681547,42.3060004,39.61093367,42.88326683,44.7961499,52.6614,Yes
2255,42.984001,62.62416983,36.87610027,47.0480112,-1.040991145,-2.002343467,42.7228002,39.8700004,42.68873353,44.51459998,52.49340001,Yes
2256,45.006001,71.98393368,36.77205572,46.59195115,-0.68205831,-1.738286435,43.2088004,40.3286672,42.48873353,44.27345,52.36828,Yes
2257,44.948002,71.38569925,36.68559774,46.09825134,-0.397697083,-1.470168565,43.5144012,40.80920053,42.28473357,44.08340008,52.23474004,Yes
2258,45.285999,72.9160366,36.63409583,45.77087127,-0.143412063,-1.204817265,44.2012008,41.29680047,42.14720023,43.89605008,52.09352002,Yes
2259,43.924,58.26623537,36.5482448,45.39332826,-0.051201076,-0.974094027,44.4296006,41.71546707,41.97906693,43.70085013,51.94000001,Yes
2260,44.372002,61.25361121,36.58608461,45.07873828,0.057365539,-0.767802114,44.7072008,42.20480047,41.84493367,43.57200015,51.78880002,Yes
2261,44.728001,63.66487422,36.69608302,44.82121102,0.170169895,-0.580207712,44.6516008,42.8004006,41.73906707,43.51450018,51.61854001,Yes
2262,43.952,54.96591826,36.64037875,44.72607145,0.194706905,-0.425224789,44.4524004,43.14920053,41.69073373,43.4059502,51.44402002,Yes
2263,43.854,53.88120455,36.55266108,44.53686613,0.203894512,-0.299400929,44.1660006,43.45160047,41.60380033,43.30885023,51.25814001,Yes
2264,44.568001,60.50599768,36.46681635,44.39411588,0.26572654,-0.186375435,44.2948008,43.6768006,41.54306707,43.2530003,51.07804003,Yes
2265,44.692001,61.62295243,36.38911192,44.31975195,0.321033951,-0.084893558,44.3588006,43.92960053,41.51060043,43.14980033,50.88226007,Yes
2266,45.433998,67.95071326,36.33629905,44.5124596,0.419898107,0.016064775,44.5,44.12013373,41.61820033,43.01050025,50.70216005,Yes
2267,44.91,59.82378128,36.30147024,44.69767964,0.450770204,0.103005861,44.6916,44.2194672,41.7461337,42.85655023,50.53624006,Yes
2268,46.98,74.1001416,36.34933574,45.03806224,0.634948968,0.209394482,45.3168,44.5613338,41.94493373,42.79575025,50.39444006,Yes
2269,46.619999,69.11689037,36.3634733,45.3506991,0.743294654,0.316174517,45.7271996,44.81720033,42.214067,42.73705025,50.23496004,Yes
2270,46.068001,61.69485104,36.40154042,45.60169961,0.775676254,0.408074864,46.0023996,45.02280033,42.44640037,42.67885028,50.07202005,Yes
2271,46.012001,60.92056699,36.45416228,45.82188696,0.7877396,0.484007811,46.1180002,45.089867,42.7092671,42.63155033,49.91580007,Yes
2272,47.784,73.29384927,36.47480552,46.14432863,0.929569897,0.573120228,46.6928002,45.27893353,43.04406703,42.69110033,49.78610005,Yes
2273,47.720001,72.3288988,36.47946606,46.43124197,1.024991777,0.663494538,46.8408004,45.44120033,43.3690004,42.7225503,49.64754006,Yes
2274,49.015999,78.89376866,36.49266594,46.78188711,1.191456147,0.76908686,47.3200004,45.78066693,43.748067,42.7882003,49.52642007,Yes
2275,50.700001,84.47676149,36.53000475,47.22094302,1.442635443,0.903796577,48.2464004,46.20253353,44.203667,42.91405033,49.42830007,Yes
2276,50.476002,81.14577733,36.5706767,47.48921286,1.605119184,1.044061098,49.1392006,46.5857336,44.6930671,43.12080035,49.35060011,Yes
2277,50.972,82.88877588,36.5837461,47.89011487,1.753696095,1.185988097,49.7768006,47.0537336,45.10146707,43.36830038,49.2709001,Yes
2278,50.708,78.38877045,36.59009906,48.23163078,1.829057537,1.314601985,50.3744004,47.51066693,45.4811337,43.6106004,49.18044008,Yes
2279,51.636002,82.32417053,36.60891809,48.67414366,1.941286091,1.439938807,50.898401,47.981867,45.8293338,43.93785043,49.10108011,Yes
2280,51.136002,73.8687005,36.65504116,49.01750989,1.967205487,1.545392143,50.9856012,48.41146707,46.1705338,44.23880048,48.98296011,Yes
2281,52.034,78.49647513,36.71416408,49.43896801,2.036729578,1.64365963,51.2972008,48.8514672,46.48580047,44.5865005,48.86354009,Yes
2282,52.976002,82.32690163,36.77123516,49.92050477,2.143134885,1.743554681,51.6980012,49.38920067,46.80433393,44.9674005,48.80372011,Yes
2283,45.764,31.77336728,36.87065984,49.92004343,1.626761278,1.720196,50.7092012,49.308134,46.9347339,45.1622005,48.69064012,Yes
2284,45.608002,31.28852023,36.95815132,49.9249715,1.191212186,1.614399237,49.5036012,49.24066753,47.02893393,45.36130053,48.59364015,Yes
2285,47.153999,41.59333783,37.12739714,49.96486991,0.959722349,1.48346386,48.7072006,49.3130674,47.16793387,45.61435048,48.51270013,Yes
2286,48.452,49.07435597,37.16765452,50.05927655,0.8709629,1.360963668,47.9908006,49.475734,47.2828005,45.9308005,48.44404012,Yes
2287,48.321999,48.35072069,37.24541536,50.1430769,0.781126068,1.244996148,47.06,49.5116006,47.39526707,46.17085045,48.35898012,Yes
2288,46.77,40.11245342,37.30741245,50.16736916,0.578033175,1.111603553,47.2612,49.4482672,47.44473377,46.35715043,48.24484014,Yes
2289,46.868,40.85484583,37.37209412,50.18881025,0.420145204,0.973311883,47.5131996,49.30506727,47.5428671,46.49910045,48.14680013,Yes
2290,45.664001,34.69089283,37.4516606,50.19010069,0.195610318,0.81777157,47.2152,48.96933393,47.58593373,46.61820043,48.02552014,Yes
2291,46.150002,39.02337656,37.50140949,50.19768738,0.056232805,0.665463817,46.7548004,48.68093393,47.63333377,46.70755048,47.90710015,Yes
2292,46.683998,43.80229283,37.55912459,50.20349637,-0.011008959,0.530169262,46.4272002,48.39506713,47.72440037,46.78915048,47.82308014,Yes
2293,47.66,51.84920093,37.62131741,50.22416121,0.014291915,0.426993793,46.6052002,48.19186713,47.85126703,46.93435045,47.76070015,Yes
2294,47.001999,46.60080599,37.72878832,50.23213032,-0.018538442,0.337887346,46.632,47.8829336,47.9324003,47.0398504,47.69578015,Yes
2295,45.801998,38.34287955,37.81908351,50.22520827,-0.139775543,0.242354768,46.6595994,47.52733333,47.9694002,47.11030033,47.60660012,Yes
2296,47,48.89145521,37.94514909,50.23587087,-0.137601881,0.166363438,46.829599,47.19173333,48.02160027,47.1601503,47.52856011,Yes
2297,43.924,32.32512346,37.96733768,50.2556382,-0.379709674,0.057148816,46.2775994,46.58826653,47.9887336,47.13455025,47.43874013,Yes
2298,43.127998,29.32520742,37.98503647,50.28438183,-0.628566827,-0.079994313,45.371199,46.41253307,47.86033353,47.08060023,47.34918011,Yes
2299,43.987999,36.72672552,38.00180516,50.28593752,-0.747773156,-0.213550081,44.768399,46.30453287,47.7726002,47.0822002,47.25352009,Yes
2300,45.366001,47.08590418,38.00284554,50.2814954,-0.722720711,-0.315384207,44.6811996,46.185333,47.7492002,47.10705018,47.1575201,Yes
2301,45.172001,45.85288357,37.98846449,50.27708324,-0.710332377,-0.394373841,44.3155998,45.9666664,47.7212002,47.11815018,47.05200012,Yes
2302,44.166,39.58210106,37.96078521,50.23483202,-0.772782254,-0.470055524,44.3639998,45.6895998,47.6006002,47.12350018,46.93394012,Yes
2303,44.43,42.01016041,37.93662181,50.18569981,-0.791843756,-0.53441317,44.6244002,45.5335998,47.4909335,47.13790018,46.79988013,Yes
2304,42.279999,30.40173002,37.86180225,50.1017045,-0.969264171,-0.62138337,44.2828002,45.22773307,47.26640017,47.08070013,46.65092013,Yes
2305,43,37.18337411,37.8171313,49.87099625,-1.039787048,-0.705064106,43.8096,45.050133,47.00973347,47.0384001,46.49730013,Yes
2306,42.816002,36.13365,37.81025716,49.63665189,-1.097868492,-0.783624983,43.3384002,44.82786633,46.75440013,46.9729502,46.38990015,Yes
2307,43.118,39.40910402,37.81914766,49.3363086,-1.106771566,-0.8482543,43.1288002,44.59013313,46.49260013,46.9281502,46.27116014,Yes
2308,44.341999,51.23494239,37.82129482,49.03784432,-1.003493182,-0.879302076,43.1112,44.36893307,46.2804001,46.86220018,46.16818014,Yes
2309,45.122002,57.41438728,37.82891809,48.6410563,-0.848918788,-0.873225419,43.6796006,44.24359993,46.06326677,46.82475025,46.07478014,Yes
2310,45.001999,56.13754643,37.8293488,48.26358283,-0.727712094,-0.844122754,44.0800004,44.19026667,45.8588,46.7981002,45.97268011,Yes
2311,44.136002,47.2842739,37.81444123,47.7266135,-0.693538951,-0.814005993,44.3440004,43.99933347,45.5955334,46.75120023,45.87720015,Yes
2312,45.916,61.74979516,37.81761426,46.99538602,-0.516867401,-0.754578275,44.9036004,44.13213347,45.3602,46.70450023,45.80096014,Yes
2313,45.490002,57.35536301,37.81365646,46.98473634,-0.40654204,-0.684971028,45.133201,44.2896004,45.35106673,46.64875025,45.72310015,Yes
2314,46.358002,63.525752,37.81361129,47.0191882,-0.246229667,-0.597222756,45.380401,44.4476006,45.37606673,46.58230033,45.63996016,Yes
2315,47.108002,68.16867206,37.81562574,47.01601586,-0.05799371,-0.489376947,45.8016016,44.563734,45.3745335,46.49250035,45.5685802,Yes
2316,49.419998,78.16484472,37.85566515,47.11655329,0.27457823,-0.336585911,46.8584008,44.8469338,45.4068001,46.46610025,45.51626018,Yes
2317,49.174,75.23210518,37.9422578,47.19935142,0.512387423,-0.166791244,47.5100008,45.18080047,45.43520013,46.42115025,45.48250019,Yes
2318,49.040001,73.48004819,38.03823005,47.37641437,0.682176615,0.003002327,48.2200006,45.48813387,45.51086683,46.37945028,45.44510021,Yes
2319,48.562,66.98753218,38.26181384,47.49761825,0.769297109,0.156261284,48.6608002,45.90693393,45.5673335,46.30260023,45.41340023,Yes
2320,48.958,69.58496921,38.46033172,47.70120173,0.860376731,0.297084373,49.0307998,46.30413393,45.67713347,46.24815018,45.40772022,Yes
2321,48.698002,65.62958818,38.72727665,47.85643387,0.901189965,0.417905491,48.8864006,46.69626727,45.7620668,46.16475023,45.42442024,Yes
2322,49.32,70.33579839,39.0245267,48.0344893,0.972514248,0.528827243,48.9156006,47.10973393,45.84993353,46.07335018,45.43468025,Yes
2323,48.124001,53.80779481,39.33279351,48.06431195,0.921904986,0.607442791,48.7324006,47.3618674,45.86540023,46.1323502,45.43854027,Yes
2324,48.245998,55.06440225,39.67868077,48.13831025,0.881479769,0.662250187,48.6692002,47.5701338,45.90686687,46.1983001,45.45298027,Yes
2325,44.641998,28.41900442,40.06146958,48.1111464,0.552263662,0.640252882,47.8059998,47.54613373,45.8682002,46.13550008,45.41120025,Yes
2326,45.740002,38.92383328,40.59967086,48.05933539,0.375627274,0.58732776,47.2143998,47.65306707,45.82620027,46.06770013,45.35854026,Yes
2327,48.512001,57.35625864,40.9259569,48.23376054,0.454084414,0.560679091,47.0528,47.8261338,45.97913363,46.07245018,45.33298026,Yes
2328,48.425999,56.73648174,41.22558687,48.38749548,0.503518374,0.549246948,47.1131996,48.02186693,46.15573367,46.11385015,45.32312026,Yes
2329,48.174,54.71532224,41.41438522,48.51797606,0.516408099,0.542679178,47.0988,48.14293347,46.29526703,46.14650015,45.31518027,Yes
2330,48.938,59.78279478,41.62351094,48.67934477,0.581567763,0.550456895,47.9580004,48.26493333,46.41433367,46.22835013,45.32060027,Yes
2331,48.625999,56.75680485,41.74830885,48.81608497,0.60110226,0.560585968,48.5351998,48.21200007,46.52946693,46.29025005,45.32782027,Yes
2332,46.605999,41.05892471,41.83392538,48.85490428,0.448417296,0.538152234,48.1539994,48.0408,46.61080023,46.28830008,45.33986026,Yes
2333,46.285999,39.06216949,41.99678724,48.88109671,0.29815509,0.490152805,47.7259994,47.85719987,46.67266687,46.25395005,45.33810023,Yes
2334,47.543999,50.1753625,42.12511147,48.90446444,0.277383788,0.447599002,47.5999992,47.78933313,46.84813353,46.26750005,45.34964023,Yes
2335,48.009998,53.81535596,42.24783402,48.95214174,0.295122617,0.417103725,47.4143988,47.726133,47.01513347,46.32270005,45.37308021,Yes
2336,48.905998,60.31838391,42.28811985,49.01874829,0.377133122,0.409109604,47.4703986,47.7399994,47.21813333,46.37035,45.44008018,Yes
2337,48.948002,60.62163691,42.33176444,49.0689169,0.4404393,0.415375543,47.9387992,47.71519953,47.41246673,46.49595005,45.51884021,Yes
2338,49.577999,65.26636803,42.36000307,49.18556939,0.535275077,0.43935545,48.5971992,47.81213273,47.58700007,46.65720008,45.60446021,Yes
2339,51.391998,75.12328828,42.39820184,49.46686879,0.748183084,0.501120977,49.366799,48.02186607,47.79599993,46.84230005,45.73292018,Yes
2340,51.577999,75.94007805,42.41984407,49.73575894,0.921302735,0.585157328,50.0803992,48.48426613,48.01519993,46.9976,45.85772017,Yes
2341,51.950001,77.65217867,42.42358567,49.98064844,1.076113986,0.68334866,50.6891998,48.89826607,48.27566657,47.16705,45.99596019,Yes
2342,52.394001,79.66693449,42.45083939,50.29162522,1.220560248,0.790790978,51.3783996,49.15706607,48.49159993,47.37275003,46.14250018,Yes
2343,51.389999,64.35961741,42.52193119,50.47183526,1.239729551,0.880578692,51.7407996,49.35466607,48.6882665,47.54675,46.27668017,Yes
2344,50.700001,55.7681516,42.58405989,50.59767198,1.185577688,0.941578491,51.6024002,49.52306613,48.8329998,47.75725005,46.40724017,Yes
2345,51.116001,59.56484249,42.63776,50.74726486,1.162825342,0.985827862,51.5100006,49.6682662,48.96659977,47.96015008,46.54808017,Yes
2346,50.936001,57.0910452,42.67338425,50.83114724,1.117388886,1.012140066,51.3072006,49.82226633,49.0171332,48.16315005,46.69950019,Yes
2347,59.936001,87.46324084,42.24096977,52.04704475,1.787005464,1.167113146,52.8156006,50.71093313,49.37586657,48.58360008,46.91166019,Yes
2348,65.625999,91.76345264,41.31053829,53.88195944,2.745172076,1.482724932,55.6628006,52.00026647,49.92873317,49.11570008,47.17474017,Yes
2349,65.542,91.22453177,40.59539617,55.329108,3.457887627,1.877757471,58.6312004,53.2001332,50.49473317,49.62620003,47.41826018,Yes
2350,63.243999,76.82409701,40.19275902,56.30795677,3.793560555,2.260918088,61.0568,54.21573327,50.97093313,50.08225003,47.64170015,Yes
2351,63.001999,75.36248826,39.86849638,57.1843837,3.994015863,2.607537643,63.4699996,55.15546667,51.44773303,50.55389995,47.84596014,Yes
2352,62.984001,75.23828636,39.55473643,57.98489237,4.104116154,2.906853345,64.0795996,56.09119993,51.90319973,50.98059998,48.04160017,Yes
2353,62.661999,72.73618647,39.29800809,58.72297623,4.117919743,3.149066625,63.4867996,56.9634666,52.38779967,51.4098999,48.24970015,Yes
2354,63.493999,75.22030988,39.01119978,59.48514055,4.14817703,3.348888706,63.0771994,57.77026667,52.89606637,51.83829983,48.45682013,Yes
2355,63.444,74.7428455,38.74076474,60.19068892,4.120621685,3.503235301,63.1171996,58.5613334,53.52279977,52.24669978,48.66142012,Yes
2356,65.316002,80.22562125,38.40757053,61.00555042,4.20140758,3.642869757,63.5800002,59.45240013,54.1753331,52.64409988,48.86452013,Yes
2357,67.108002,84.08416892,38.01230497,61.92076319,4.359773651,3.786250536,64.4048004,60.43333353,54.7951998,53.09244993,49.08612013,Yes
2358,67.428001,84.70589969,37.64403508,62.80015486,4.459692589,3.920938947,65.3580008,61.50253367,55.42859987,53.55214993,49.30754015,Yes
2359,69.017998,87.52975532,37.22509119,63.75612496,4.613991316,4.05954942,66.4628006,62.72373347,56.1233998,54.06354988,49.55848013,Yes
2360,69.986,88.97553706,36.80385603,64.72759271,4.759519068,4.19954335,67.7712006,63.9817334,56.8249998,54.58924988,49.81462011,Yes
2361,69.222,80.39310352,36.45489786,65.56521017,4.758351134,4.311304907,68.5524002,65.2008,57.51153317,55.10234983,50.0595601,Yes
2362,69.870003,82.1014937,36.10282248,66.37322701,4.75490241,4.400024408,69.1048004,65.8630668,58.28699997,55.6160999,50.31874013,Yes
2363,70.433998,83.5563542,35.8844458,67.14529705,4.74300455,4.468620436,69.7059998,66.18360007,59.09193327,56.17384983,50.58454011,Yes
2364,69.998001,77.84927166,35.72793996,67.82889485,4.644851144,4.503866578,69.9020004,66.4806668,59.8404,56.7176499,50.83884011,Yes
2365,71.903999,83.5720192,35.48494771,68.59723255,4.667062975,4.536505857,70.2856002,67.05800013,60.6368667,57.39919993,51.11096009,Yes
2366,70.444,67.89594469,35.30641415,69.19513696,4.514812347,4.532167155,70.5300002,67.55413353,61.3548001,58.01679988,51.36106011,Yes
2367,70.966003,70.22557514,35.14001336,69.76209279,4.385718079,4.50287734,70.7492002,68.086267,62.08873347,58.57814993,51.62162014,Yes
2368,66.608002,41.14490853,35.16854079,70.00634637,3.88694935,4.379691742,69.984001,68.34933387,62.65640023,59.0327,51.81790016,Yes
2369,67.267998,45.15751824,35.19406765,70.27227727,3.504529663,4.204659326,69.4380004,68.6009338,63.18560023,59.51004995,52.02438015,Yes
2370,65.783997,38.30650121,35.30352479,70.42157386,3.046593594,3.97304618,68.214,68.7569336,63.6591335,59.93119988,52.22154011,Yes
2371,66.258003,41.60773828,35.40246957,70.55152834,2.690905202,3.716617984,67.3768006,68.81973367,64.1360669,60.37199998,52.42400013,Yes
2372,65.987999,40.1789463,35.50417829,70.62834473,2.360027593,3.445299906,66.3811998,68.7450668,64.58920017,60.85654998,52.60604012,Yes
2373,66.973999,47.81385148,35.57163929,70.63891998,2.152553369,3.186750599,66.4543992,68.7148,65.10866683,61.37374998,52.7985801,Yes
