,Closing,RSI,MACD,BB,SMA1,SMA2,Decision
2696,699.099976,Hold,Buy,Hold,Buy,Buy,Yes
2697,713.76001,Hold,Buy,Hold,Buy,Buy,Yes
2698,709.98999,Hold,Buy,Hold,Buy,Buy,Yes
2699,707.820007,Hold,Buy,Hold,Buy,Buy,Yes
2700,722.25,Hold,Buy,Hold,Buy,Buy,Yes
2701,717.169983,Hold,Buy,Hold,Buy,Buy,Yes
2702,686.169983,Hold,Sell,Sell,Buy,Buy,Yes
2703,665.710022,Hold,Sell,Sell,Buy,Buy,Yes
2704,688.98999,Hold,Sell,Sell,Buy,Buy,Yes
2705,673.469971,Hold,Sell,Sell,Buy,Buy,Yes
2706,680.26001,Hold,Sell,Sell,Buy,Buy,Yes
2707,706.299988,Hold,Sell,Sell,Buy,Buy,Yes
2708,708.48999,Hold,Sell,Sell,Buy,Buy,Yes
2709,711.200012,Hold,Sell,Hold,Buy,Buy,Yes
2710,701.159973,Hold,Sell,Sell,Buy,Buy,Yes
2711,711.919983,Hold,Sell,Sell,Buy,Buy,Yes
2712,730.909973,Hold,Buy,Hold,Buy,Buy,Yes
2713,735.719971,Hold,Buy,Hold,Buy,Buy,Yes
2714,734.090027,Hold,Buy,Hold,Buy,Buy,Yes
2715,732.3900150000001,Hold,Buy,Hold,Buy,Buy,Yes
2716,733.570007,Hold,Buy,Hold,Buy,Buy,Yes
2717,752.919983,Sell,Buy,Hold,Buy,Buy,Yes
2718,753.869995,Sell,Buy,Hold,Buy,Buy,Yes
2719,754.8599849999999,Sell,Buy,Hold,Buy,Buy,Yes
2720,736.27002,Hold,Buy,Hold,Buy,Buy,Yes
2721,743.0,Hold,Buy,Hold,Buy,Buy,Yes
2722,744.48999,Hold,Buy,Hold,Buy,Buy,Yes
2723,755.830017,Hold,Buy,Hold,Buy,Buy,Yes
2724,756.98999,Hold,Buy,Hold,Buy,Buy,Yes
2725,759.48999,Hold,Buy,Hold,Buy,Buy,Yes
2726,730.169983,Hold,Sell,Sell,Buy,Buy,Yes
2727,739.380005,Hold,Sell,Sell,Buy,Buy,Yes
2728,751.9400019999999,Hold,Sell,Hold,Buy,Buy,Yes
2729,753.6400150000001,Hold,Sell,Hold,Buy,Buy,Yes
2730,774.3900150000001,Hold,Sell,Hold,Buy,Buy,Yes
2731,791.3599849999999,Sell,Buy,Hold,Buy,Buy,Yes
2732,777.5599980000001,Hold,Buy,Hold,Buy,Buy,Yes
2733,781.3099980000001,Hold,Buy,Hold,Buy,Buy,Yes
2734,775.47998,Hold,Buy,Hold,Buy,Buy,Yes
2735,775.219971,Hold,Buy,Hold,Buy,Buy,Yes
2736,781.530029,Hold,Buy,Hold,Buy,Buy,Yes
2737,780.590027,Hold,Buy,Hold,Buy,Buy,Yes
2738,782.75,Hold,Sell,Hold,Buy,Buy,Yes
2739,793.6099849999999,Hold,Buy,Hold,Buy,Buy,Yes
2740,785.48999,Hold,Sell,Hold,Buy,Buy,Yes
2741,791.9400019999999,Hold,Sell,Hold,Buy,Buy,Yes
2742,805.719971,Hold,Buy,Hold,Buy,Buy,Yes
2743,811.080017,Sell,Buy,Hold,Buy,Buy,Yes
2744,818.320007,Sell,Buy,Hold,Buy,Buy,Yes
2745,843.0300289999999,Sell,Buy,Hold,Buy,Buy,Yes
2746,870.1099849999999,Sell,Buy,Hold,Buy,Buy,Yes
2747,864.2700199999999,Sell,Buy,Hold,Buy,Buy,Yes
2748,865.7999880000001,Sell,Buy,Hold,Buy,Buy,Yes
2749,894.0,Sell,Buy,Hold,Buy,Buy,Yes
2750,909.679993,Sell,Buy,Hold,Buy,Buy,Yes
2751,1024.859985,Sell,Buy,Hold,Buy,Buy,Yes
2752,1018.429993,Sell,Buy,Hold,Buy,Buy,Yes
2753,1037.859985,Sell,Buy,Hold,Buy,Buy,Yes
2754,1077.040039,Sell,Buy,Hold,Buy,Buy,Yes
2755,1114.0,Sell,Buy,Hold,Buy,Buy,Yes
2756,1208.589966,Sell,Buy,Hold,Buy,Buy,Yes
2757,1172.0,Sell,Buy,Hold,Buy,Buy,Yes
2758,1213.859985,Sell,Buy,Hold,Buy,Buy,Yes
2759,1229.910034,Sell,Buy,Hold,Buy,Buy,No
2760,1222.089966,Sell,Buy,Hold,Buy,Buy,No
2761,1162.939941,Hold,Buy,Hold,Buy,Buy,No
2762,1023.5,Hold,Buy,Sell,Buy,Buy,No
2763,1067.949951,Hold,Sell,Sell,Buy,Buy,No
2764,1063.51001,Hold,Sell,Sell,Buy,Buy,No
2765,1033.420044,Hold,Sell,Sell,Buy,Buy,No
2766,1013.3900150000001,Hold,Sell,Sell,Buy,Buy,No
2767,1054.72998,Hold,Sell,Sell,Buy,Buy,No
2768,1089.01001,Hold,Sell,Sell,Buy,Buy,No
2769,1096.380005,Hold,Sell,Sell,Buy,Buy,No
2770,1137.060059,Hold,Sell,Sell,Buy,Buy,No
2771,1156.869995,Hold,Sell,Sell,Buy,Buy,No
2772,1109.030029,Hold,Sell,Sell,Buy,Buy,No
2773,1116.0,Hold,Sell,Sell,Buy,Buy,No
2774,1081.920044,Hold,Sell,Sell,Buy,Buy,No
2775,1136.98999,Hold,Sell,Sell,Buy,Buy,No
2776,1144.76001,Hold,Sell,Sell,Buy,Buy,No
2777,1095.0,Hold,Sell,Sell,Buy,Buy,No
2778,1084.599976,Hold,Sell,Sell,Buy,Buy,No
2779,1014.9699710000001,Hold,Sell,Sell,Buy,Buy,No
2780,1009.01001,Hold,Sell,Sell,Buy,Buy,No
2781,1051.75,Hold,Sell,Sell,Buy,Buy,No
2782,1068.959961,Hold,Sell,Sell,Buy,Buy,No
2783,1003.7999880000001,Hold,Sell,Sell,Buy,Buy,No
2784,1017.0300289999999,Hold,Sell,Sell,Buy,Buy,No
2785,966.409973,Hold,Sell,Sell,Buy,Buy,No
2786,958.51001,Hold,Sell,Sell,Buy,Sell,No
2787,975.98999,Hold,Sell,Sell,Buy,Sell,No
2788,926.919983,Hold,Sell,Sell,Buy,Sell,No
2789,932.570007,Hold,Sell,Sell,Buy,Sell,No
2790,899.9400019999999,Hold,Sell,Sell,Buy,Sell,No
2791,938.5300289999999,Hold,Sell,Sell,Buy,Sell,Yes
2792,1008.8699949999999,Hold,Sell,Sell,Buy,Sell,Yes
2793,1067.0,Hold,Sell,Sell,Buy,Sell,Yes
2794,1093.939941,Hold,Buy,Sell,Buy,Sell,Yes
2795,1088.469971,Hold,Buy,Sell,Buy,Sell,Yes
2796,1086.189941,Hold,Buy,Sell,Buy,Sell,Yes
2797,1070.339966,Hold,Buy,Sell,Buy,Sell,Yes
2798,1056.780029,Hold,Buy,Sell,Buy,Sell,Yes
2799,1199.780029,Sell,Buy,Hold,Buy,Sell,Yes
2800,1149.589966,Hold,Buy,Hold,Buy,Sell,Yes
2801,1088.119995,Hold,Buy,Sell,Buy,Sell,Yes
2802,1064.699951,Hold,Buy,Sell,Buy,Sell,Yes
2803,1026.959961,Hold,Buy,Sell,Buy,Sell,Yes
2804,1058.119995,Hold,Buy,Sell,Buy,Buy,Yes
2805,1064.400024,Hold,Sell,Sell,Buy,Buy,Yes
2806,1106.219971,Hold,Buy,Sell,Buy,Buy,Yes
2807,1031.560059,Hold,Sell,Sell,Buy,Buy,No
2808,1049.609985,Hold,Sell,Sell,Buy,Buy,No
2809,1030.51001,Hold,Sell,Sell,Buy,Buy,No
2810,995.650024,Hold,Sell,Sell,Buy,Buy,No
2811,996.2700199999999,Hold,Sell,Sell,Buy,Buy,No
2812,943.900024,Hold,Sell,Sell,Buy,Buy,No
2813,930.0,Hold,Sell,Sell,Buy,Buy,No
2814,918.400024,Hold,Sell,Sell,Buy,Sell,No
2815,937.409973,Hold,Sell,Sell,Buy,Sell,No
2816,829.099976,Buy,Sell,Sell,Buy,Sell,No
2817,846.349976,Hold,Sell,Sell,Buy,Sell,No
2818,936.7199710000001,Hold,Sell,Sell,Buy,Sell,No
2819,931.25,Hold,Sell,Sell,Buy,Sell,No
2820,905.659973,Hold,Sell,Sell,Buy,Sell,No
2821,891.1400150000001,Hold,Sell,Sell,Buy,Sell,No
2822,923.320007,Hold,Sell,Sell,Buy,Sell,No
2823,907.340027,Hold,Sell,Sell,Buy,Sell,No
2824,922.0,Hold,Buy,Sell,Buy,Sell,No
2825,932.0,Hold,Buy,Sell,Buy,Sell,No
2826,904.5499880000001,Hold,Buy,Sell,Buy,Sell,No
2827,860.0,Hold,Sell,Sell,Sell,Sell,No
2828,875.76001,Hold,Sell,Sell,Sell,Sell,No
2829,922.429993,Hold,Buy,Sell,Sell,Sell,No
2830,923.3900150000001,Hold,Buy,Sell,Sell,Sell,No
2831,876.349976,Hold,Buy,Sell,Sell,Sell,No
2832,856.9799800000001,Hold,Buy,Sell,Sell,Sell,No
2833,821.530029,Hold,Sell,Buy,Sell,Sell,No
2834,764.039978,Buy,Sell,Buy,Sell,Sell,No
2835,800.77002,Hold,Sell,Buy,Sell,Sell,No
2836,809.869995,Hold,Sell,Sell,Sell,Sell,No
2837,870.429993,Hold,Sell,Sell,Sell,Sell,No
2838,864.3699949999999,Hold,Buy,Sell,Sell,Sell,No
2839,879.8900150000001,Hold,Buy,Sell,Sell,Sell,No
2840,839.2899779999999,Hold,Buy,Sell,Sell,Sell,No
2841,838.289978,Hold,Buy,Sell,Sell,Sell,No
2842,804.580017,Hold,Buy,Sell,Sell,Sell,No
2843,824.400024,Hold,Buy,Sell,Sell,Sell,No
2844,858.9699710000001,Hold,Buy,Sell,Sell,Sell,No
2845,838.299988,Hold,Buy,Sell,Sell,Sell,No
2846,795.349976,Hold,Buy,Sell,Sell,Sell,No
2847,766.369995,Hold,Sell,Sell,Sell,Sell,No
2848,801.8900150000001,Hold,Sell,Sell,Sell,Sell,Yes
2849,840.2299800000001,Hold,Buy,Sell,Sell,Sell,Yes
2850,871.599976,Hold,Buy,Sell,Sell,Sell,Yes
2851,905.3900150000001,Hold,Buy,Hold,Sell,Sell,Yes
2852,921.159973,Hold,Buy,Hold,Sell,Sell,Yes
2853,993.9799800000001,Sell,Buy,Hold,Sell,Sell,Yes
2854,999.1099849999999,Sell,Buy,Hold,Sell,Sell,Yes
2855,1013.919983,Sell,Buy,Hold,Sell,Sell,Yes
2856,1010.6400150000001,Sell,Buy,Hold,Sell,Buy,Yes
2857,1091.839966,Sell,Buy,Hold,Sell,Buy,Yes
2858,1099.569946,Sell,Buy,Hold,Sell,Buy,Yes
2859,1093.98999,Sell,Buy,Hold,Sell,Buy,Yes
2860,1077.599976,Sell,Buy,Hold,Sell,Buy,Yes
2861,1084.589966,Sell,Buy,Hold,Sell,Buy,Yes
2862,1145.449951,Sell,Buy,Hold,Sell,Buy,Yes
